date,username,comment
"June 26, 2014 12:08PM",ab348,"   in either 1983 or 1984 i saw a newspaper ad from one of the local chrysler dealers with a screaming deal on a new lebaron 2-door - the little k-car based one. one evening i went to see the car. they showed it to me and it didn't look bad - sort of a creamy yellow outside, half-vinyl roof, gold or tan interior, wire wheel covers, rather nice-looking. i took it for a drive and it was ok, nothing special - these were essentially k-cars with a bit more sound insulation and nicer trim, so it was a rather underwhelming drive, but nice enough given the pricing. i stopped in a shopping center parking lot under one of their light standards to look it over on the outside (it was dark by the time i drove it). without a whole lot of effort i was able to see that the passenger side had been repainted - there was a tiny but of overspray in a few spots and it was missing the pinstripe that the other side had. clearly the car had sustained damage.    it annoyed me that they hadn't mentioned this so i returned to the dealer and raised it with the salesman. he pleaded ignorance but could not explain the damage or tell me the extent. with that i lost all interest and left. seems to me they would have been better off up-front coming clean about it rather than have a prospective buyer like me think that it could have had serious damage under the skin. "
"June 26, 2014 12:17PM",stever,"   the upper limit on disclosure is relatively high in some states - ohio, iirc, topped out at $6,000. under that and the dealer had no obligation per state law to inform the buyer that repairs had been done. some states may have no limit. i don't know how they could hide behind the law if you directly ask them about any repairs.    i'm not sure that $6,000 covers much these days although i recently saw a body shop advertising $699 paint jobs.    so, what can i do to sell you a brand new car today? let me take it to my mechanic for a ppi. "
"June 26, 2014  6:32PM",stewardrobbins,"   why is it so difficult to find information on managing bookmarks?  i deleted the old stories one, but how do i add this one?  does someone have a link? "
"June 26, 2014  6:43PM",stickguy,"   at the top of the page, to the right of the thread title, there is a white star. click that and it will turn yellow to indicate you have it bookmarked. "
"June 26, 2014  6:44PM",sterlingdog,"   oh yes, the xlt that i was driving had the power mirrors.  the truck cost $40,500 and isn't one of the cheaper xlts.  it has that 320a luxury package on it.  i may just buy it and park it on the street.  i do love that particular truck.  my contractor is coming in the morning so that we can discuss the garage pillar situation.  wish me luck.    richard "
"June 26, 2014  6:48PM",sterlingdog,"   great minds run in the same channels.  i saw one of those at church sunday and was pondering the idea.  it's just that i've always loved those ford.  i'm afraid to settle for less and be disappointed later.  at my age, may as well get what i want.    richard "
"June 26, 2014  6:48PM",stickguy,"   can't you park in the driveway in front of the garage?    plus,with the open slit, you can buy a convertible spirits car too! "
"June 26, 2014  7:06PM",sterlingdog,"   wrong answer.  i went in the garage with the mirrors wide open.  i folded the mirrors inward before backing out, but scraped that right side mirror.  my wife ,who was watching, thinks that i turned the steering wheel slightly as i was backing out which caused the mishap.  as for the folding mirrors, i did them by hand.  a friend told me that if you hold the power mirror button down for a few extra seconds, the mirror will actually fold in on its own.  i would have to try that.  even if the mirrors weren't a problem, it's still a tight fit.  i can barely get out on the driver's side because i have to move over so far to miss that brick pillar when i'm pulling in to the garage.  we'll see what the contractor says in the morning.    richard "
"June 26, 2014  7:14PM",sterlingdog,"   no, the driveway is too short and exits onto a side street because our house sits on a corner lot.  if it wasn't for that brick pillar in the center, i would have plenty of room in the garage.  if i can shave six inches off that pillar, i'll be in good shape.  i'm staying optimistic.    richard "
"June 26, 2014  8:45PM",laurasdada,"   look for the ""star"" symbol to the right of the forum title.  select the star, it should turn gold, siginifying you've now bookmarked this thread. "
"June 26, 2014 10:19PM",explorerx4,"   , just build a nice doghouse for your soon to be new truck. problem solved. "
"June 27, 2014  4:42AM",sterlingdog,"   just where would you suggest that i build this doghouse for the truck?  the front of the house faces the main thoroughfare going downtown; the rear of the house is a formal garden and patio area with a brick wall and two fountains plus five large statues and mature trees and shrubs; one side of the house is on a side street and the other side is a neighbor.  i suppose that i could ask my neighbor to give me part of his lot.  then again, i could build a parking garage on top of the house between the two chimneys.  as i used to tell my new teachers, you need to think outside of the box.    richard "
"June 27, 2014 11:00AM",bwia,"   that is actually a great idea but with a twist. instead of simply asking the neighbor for permission present them an offer to lease that small parcel of land for a reasonable fee. that way, you will have the legal and moral right to park your truck, without guilt or fear, should the neighbor decide to change his mind....i think its worth a shot. i gave that same advice to a friend once, and it worked. "
"June 27, 2014  4:45PM",oldfarmer50,"   that is actually a great idea but with a twist. instead of simply asking the neighbor for permission present them an offer to lease that small parcel of land for a reasonable fee. that way, you will have the legal and moral right to park your truck, without guilt or fear, should the neighbor decide to change his mind....i think its worth a shot. i gave that same advice to a friend once, and it worked.    ok, ok, i can see where this is going....    richard can park his truck in my driveway. i'll even drive it every day so the tires stay round. "
"June 27, 2014  5:24PM",mako1a,"   here's a link to the refurb and sale of a 2000 m5 on wheeler dealers, a british car show. it's 42 mins and well worth a look see (in my opinion). "
"June 27, 2014  5:35PM",abacomike,"  ""here's a link to the refurb and sale of a 2000 m5 on wheeler dealers, a british car show. it's 42 mins and well worth a look see (in my opinion)"" i watch that show every week.  great car repair, diagnostics and restoration show.  they broadcast on cable - the velocity channel."
"June 27, 2014  6:08PM",jayrider,"   love the show too --- they never figure edd china's labor into any of the projects -- still enjoy the banter. i wonder if the cars are pre-sold --- seems a stretch to rely on real car selling action. then of course, there is no way to know if the car actually sold. call me a cynic when it comes to reality tv. "
