date,username,comment
"August 31, 2014  1:10PM",explorerx4," , hoping my youngest will hold off until next spring to get a new car. i was thinking a subaru xv would work, but we will see. she can make her own decision, whether she realizes it or not. anyways, check out mitchell subaru. they have their inventory with discounts listed on their website."
"August 31, 2014  1:22PM",nyccarguy, thanks.  they are up by you?  i'll check them out!
"August 31, 2014  1:43PM",houdini1," supply."" i don't know if you are stuck on the impreza (a fine car) but edmund's is much higher on the mazda 3, in this segment. you may have a different criteria, but did you check the 3 out? i know from reading your posts that you like a somewhat ""lively"" ride. plus there is a pending class action lawsuit against subaru over excess oil consumption."
"August 31, 2014  2:13PM",driver100," gg, the 2015 will be out later in november, so that salesman was honest...ha. seems the 2015s will have a rear camera as standard equip on all models. interesating way to look at it......lower mileage per year at trade in time.  still, shouldn't there be a larger discount on a 2014 at this time of year?   if you had to trade the car in say in april or june of 2015 for some unknown reason, you would lose a full years depreciation...probably about $3000.  i know you probably want to turn the bmw in before it gets more miles on it, or you will have to extend the lease.  i get why you are doing what you are doing, just weigh all the options and maybe consider houdini's mazda 3....not sure if it is awd though. drivers personal rule for buying a current model at the end of the year is to do it if you plan on keeping the car for at least 6 or 7 years, or, if you absolutely need a car right now.  the savings rarely equal one year of depreciation.(though in your case i see what you are doing and does make sense - if you keep the car for at least 3 years imho)."
"August 31, 2014  3:45PM",explorerx4," , yes, they are a town or 2 north. i forgot this group posts they discounts for their car."
"August 31, 2014  3:54PM",ab348," i understand the need to control expenses, but it seems like a big step from a 328xi to an impreza. are you sure you'll be happy with something like that? maybe treat it like giving up a bad habit, stepping down more gradually rather than going cold turkey?"
"August 31, 2014  4:11PM",qbrozen,
"August 31, 2014  4:30PM",Mr_Shiftright," in france, they call a car like yours a ""baker's car""--which is not a reflection at all upon the car in the french nuance, but upon the buyer. it comes from the smaller villages, where the baker is trying to look like the viscount. the american equivalent would be ""look rich for cheap"". your type of buyer probably hasn't got the financial clout to run 2 or 3 car and have a mercedes-benz benz ""hobby car"". that's my theory at any rate."
"August 31, 2014  4:33PM",qbrozen,
"August 31, 2014  4:49PM",oldfarmer50," probably because it will be their only car, read beater. sad end to such a nice car."
"August 31, 2014  4:57PM",Mr_Shiftright, an odd approach to the problem---he can just rent a car for a month.
"August 31, 2014  5:10PM",explorerx4," , fitzmall also sell subaru."
"August 31, 2014  5:19PM",driver100, he just has to get to where he is going in a mercedes-benz benz...won't settle for anything less....even if it is 28 years old.
"August 31, 2014  6:08PM",nyccarguy," fordx4 looks good.  i still need to do some more digging.  it seems this mitchell gives healthy discounts, but adds on accessories to ever car they have.  i do like to make apples to apples comparisons. ab348 i know its going to be a step down, but it is something i have to do."
"August 31, 2014  6:09PM",nyccarguy, driver100 thanks for the info about the standard backup camera for 2015.
"August 31, 2014  6:18PM",robr2," on another forum, there is an entire thread dedicated to ""fake rich"" car and their owners which this would fit right in."
"August 31, 2014  7:12PM",driver100," in 1994 i took a course in how to be an entrepeneur.  one high flyer in the class wanted to be a marketing guy...pick up different lines and then promote them. he said he would buy about a 10 year old jaguar, they were fairly cheap, and since they basically look the same each year, clients will assume you can afford a (new) jaguar."
"August 31, 2014  7:47PM",Mr_Shiftright," well ""fake rich"" only works on other non-rich people, --so there might be some logic if your market was wanna-bees.  an actual scam-artist would just rent a new lexus, as might a legit person looking to pitch that one big deal to one big client. here in california, you have to pull a pretty big volkswagen out of the automotive box in order for anyone to take notice. maybe a brand new amg mercedes-benz benz or a tesla."
"August 31, 2014  8:11PM",driver100," that's true.  in approximately 1972, in my young and naive days, some guy got our number to sell golden products.  it was a pydodgeid scheme.  just buy about $10000 worth of soap, load up your garage, basement, and bedroom with boxes of soap, sell it to your friends, and you too could drive what he pulled up in.....just like this only red; i thought it was possible until we went to a meeting at some hotel and they showed a movie showing all these people smiling and talking about how golden products changed their lives and now they could live the good life.  the good thing was, it taught me to be skeptical about get rich schemes, nobody could be that happy unless they were on some kind of drug."
"August 31, 2014  9:50PM",Mr_Shiftright, i don't buy car to make me happy. i buy car to scare myself.
"August 31, 2014 11:46PM",oldfarmer50," now you're talking! boy mike was right on about there being no discounts on new ford.  just for giggles i did an edmunds search 200 miles from me.  found a base gt in nj at tom's ford.  probably not actually there yet but they had a price that seem low and mentioned ""special offers"". so like a dope i gave up my email and phone to see what was so special. their special price was $1 lower than their list price."
"September  1, 2014 12:03AM",abacomike,
"September  1, 2014 12:25AM",driver100," that raises a question for me mike.  when i bought my 2008 bmw cariolet in august 2007 the dealer told me they would be alloted just 4 of this model for the first month...which would be november.  he said they sold 3 already and i had better order now or mine wouldn't come in until december.  btw....no discounts because they were selling out! i guess the question is, if they know they can sell all they can get orders for, will the dealer try to put you off if you order a stripped down model?  like you said, if he can only get so many, and he knows they will all sell ot, he may as well try to sell the most expensive models he can get."
"September  1, 2014 12:33AM",abacomike,
"September  1, 2014  1:12AM",oldfarmer50, now wait a minute! as usual after i re read information i realize i didn't understand what i was seeing.  that $1 discount was something from edmunds not the dealer and when i rechecked the dealer's site against the edmunds price &amp; build and it looks like this dealer is listing his 2015 ford gt for $400 under invoice. what am i missing?
"September  1, 2014  1:18AM",abacomike,
"September  1, 2014  1:49AM",driver100," thanks for the answer, much appreciated. i think that if oldfarmer orders a ford the way he wants he should try to get a 5% discount.  no one really knows if 2015 ford are going to sell out.  he may get a better deal if he places an order, the first ones may get bought up right away by the fans, and then a dealer and ford will be glad to make him one. i would talk to a dealer.  order the car exactly the way you want it. you would have nothing to lose.  if you don't get it at the first dealer just walk. if you find one you like you can go for it, if not, just sit back and wait until the dust settles. it sounds like a lot of money, but, it won't mean a thing in the big scheme of things.  i probably overpaid for some car....but, i have no regrets - liked all my car and if i am out a few $$$$s, i wouldn't know it."
"September  1, 2014  2:44AM",abacomike,
"September  1, 2014  3:57AM",stickguy," , i stopped at kolb last winter.  not far from the old homestead.  and was actually right around the corner from there on friday. my sil has decided on a forrester, and needs to get moving on it soon.  she lives up past albany, so i am limited here to giving her a target # and hoping her bf can take care of the rest!  she is hopeless on her own."
"September  1, 2014  4:52AM",tyguy," i own 2012 impreza 2.0 limited with 5-door.  having just bought a 2015 outback, which is a brand new model this year, i'd recommend targeting 3% below invoice plus ttl."
"September  1, 2014  4:57AM",tyguy, my father-in-law loves his 2014 forester.  perhaps you could help your sister through email negotiations with dealers near her?  essentially set the deal so she just needs to walk in sign paperwork.
"September  1, 2014  9:08AM",oldfarmer50, a woman at work bought a new forester and loves it.  it's gotten big over the years.
"September  1, 2014  1:09PM",mako1a," roadburner, this may be of interest to you and anyone else that likes modified bmw."
"September  1, 2014  1:55PM",jayrider," when it comes to the new ford and all the excitement -- i don't think i want the first few months of production. also, i would want a thorough test drive to make sure it lives up to my own expectations before i placed an order. probably takes a lot of the fun out of it but six months of  patience makes sense."
"September  1, 2014  2:00PM",snakeweasel," well i am back from the caribbean (hate the thought of going back to work tomorrow), well anyway, it would depend on the interest rates being offered. offer me 72 months at 0% and i will snap it up. i could always pay it off faster and i do keep car for longer than 72 months. you will even pay less with a 72 month loan at 1.5% than you will with a 48 month loan at 4%. so it would all depend on what the particulars are."
"September  1, 2014  2:26PM",driver100," i think it is worth a shot, the most the salesman can say is no.  we may think the 2015 is going to be a huge seller but what if it isn't as big as everyone seems to think.  there isn't much profit in selling car these days anyway.  the profit is in the servicing, and they really try to stick it to you there. no one wants to pay more than they have to, so by asking for 5% off you can get a sense of whether any discount is possible.  it might lead to a different strategy too, like wait for 5 months until the hoopla is over and there might be excess car in stock."
"September  1, 2014  2:37PM",snakeweasel, dolomite is a carbonate mineral that could be almost any color.
"September  1, 2014  2:40PM",snakeweasel," i have seen a couple of episodes of ""mom"" (that's an hour of my life i will never get back) and it's not you that has no taste or sense of humor it is those who pick who wins emmys that has no taste if anything on that show won."
"September  1, 2014  2:42PM",snakeweasel," i think it was motor trend that when that seville came out stated that ""the garbage truck that ran into the back of that seville should have kept going""."
"September  1, 2014  3:13PM",imidazol97, maybe they would have liked it more if the same styling cues were to have come from other manufacturers? ... oh wait. here's one. there's a strong resemblance in the shaping of the rear. i recall when the seville came out and that styling was likened to some earlier older style vehicles. i'll have to see if i can find a picture of the old car.
"September  1, 2014  3:20PM",abacomike," i have finally figured it all out about why the shows we don't watch or care to watch are doing so well via the emmy's and why the shows we did/do like are at the back of the pack.  here is my analysis *shows like ""everyone loves raymond"", ""frasier"", ""seinfeld"", ""two and a half men"" and the like, are situation comedies that require ""logic, cerebral analysis, deductive reasoning, inductive reasoning, etc.,"" in order to appreciate the humor and the ""read between the lines"" punch lines, as well as excellent performers who deliver the humor.  additionally, shows like ""perry mason"", ""ironsides"", ""murder she wrote"", etc., were shows that required excellent actors to perform to perfection! today's situation comedies are very, very different - the actors are fed the lines and they deliver them as written without the need for the audience (us) to decipher or use advanced cerebral systems to derive the humor - it's put out there right in front of us and all we have to do is watch and listen. i remember the days of ""seinfeld"" when we would go to work the next morning and the discussion in the lounge or in the offices was all about, ""...did you see...what did you think about...wasn't that hysterical...it was just too funny the way jerry's parents...etc., etc., etc.,""  not any more - there is no show on tv that is good enough for people to gather around the lounge or water bottle and discuss, at length, the intracasies of the humor. so that's my analysis of today's shows vs. yester-years shows."
"September  1, 2014  3:37PM",oldfarmer50," i tend to agree with you.  besides, that would give me an extra 6 months to obsess. btw, the dealer from nj emailed me back and invited me to come in this morning at 9.  i guess he didn't know i was 160 miles away.  asked him again about the below invoice price. we'll see."
"September  1, 2014  3:45PM",oldfarmer50, be interesting to see what that car sells for.  there might some real enthusiasts who would like a piece of history.
"September  1, 2014  3:49PM",verdugo," we had an impreza back in 2005. it was my wife's car. we got rid of it 2 years later because it was too small for us. when going on any trip, it'd be a tight squeeze for the 2 of us. if friends came along, we looked like sardines. having said that, she still misses it and everytime when we see one driving around she gives me a hard time about selling ""her"" impreza. and my wife doesn't care about car at all. so if the size is right for you, i'm sure you'll do great. also subaru offers invoice minus x pricing if you're part of several organizations. iirc, you can join leave no trace and then get the discount. good luck."
"September  1, 2014  3:50PM",oldfarmer50, hondaing to edmunds there's about $2000 markup as i configured it. 5% would be $1775.  that would be a heck of a shot for a new model.
"September  1, 2014  4:13PM",Michaell," &gt; that may be true of today's sitcoms, but there are plenty of shows that folks talk about the next day - game of thrones is one, and breaking bad, when it was on, was another. another thing to consider about water cooler talk is that so many folks time-shift their viewing now with dvr, tivo's, apple tv and the like, so not everybody watches the show when it is originally aired."
"September  1, 2014  5:35PM",robr2," i'm not a fan of the show ""mom.""  even so, it's not a normal sitcom.  it deals with very heavy issues such as alcoholism and cancer.  everybody loves raymond and two and a half men wouldn't be able to could never be able to do that.  the latter i watch solely for mindless ford and there is very little there that stimulates my brain. imho, modern family is one of the best comedies on tv.  it's full of inside jokes and breaks down the fourth wall. i think the real issue here is the age of the viewer.  i think we all hearken back to the past and see things as better.  i see the crud that my 14 yo daughter watches on disney and teen nick and shake my head.  but then i realize, i'm not the person it's written for."
"September  1, 2014  5:59PM",nyccarguy," thanks verdugo.  it's a nice discount (invoice minus 2%), but you need to be a member for 6 months."
"September  1, 2014  6:23PM",sterlingdog, don't you worry about stepping down.  you have set your goals for the future and it appears that you are sticking to them.  you'll be very glad later.  i'm proud of you. richard
"September  1, 2014  7:07PM",nyccarguy," thanks for your vote of confidence richard,"
"September  1, 2014  7:09PM",imidazol97, old car in accidents. i found some old time pictures that i want to share. where was the iihs when they were needed? gonna need an alignment. others (1).jpg more
"September  1, 2014  7:54PM",driver100," yeh, but just go in acting dumb and you can ask for 5% off and he may come back at 3% off or 2.5. when i bought the e we agreed on the trade in first.  i didn't expect this fancy dealership to discount the e.  when he calculated the price i asked him where my 10% discount was.  we both laughed knowing that was ridiculous.  then i said it is a deal if you take 4% off.  he was really caught off guard, he hesitated, and then said yes.  it seems to me there was something that worked...maybe he knew i was serious but if i left he could lose me.  maybe it was better to make a sale without fussing around because i seemed to be knowledgeable.  maybe i should have tried for 6% off....who knows, but, if you are reasonable and are willing to come to a reasonable agreement, it should work.  of course, some dealers won't give much....that's just their business model......i'll have to have exhausted my options before i go down that road."
"September  1, 2014  8:21PM",driver100," i am not sure i am reading that right, but, the bmw 740 shown came after the 87 seville i am sure, and i think it was a slightly different look they were trying to achieve. the 87 seville looked more like this 1953 triumph mayflower.  there were many car in the 40s that had the bustleback design.  my guess is the seville designers were trying to capture the romance of another era....but, kind of bungled it. the rear end of that 7 series car was actually a scientific masterpiece in a way. new european designs were up against some heavy design padodgeeters. first, they had to deal with what were new euro-spec rear-crash protection standards, which were tougher than ever before.   bangle also had to deal with something tougher than a bunch of european bureaucrats — aerodynamics. it’s a sad fact of nature that if you want to cut wind resistance, keeping your vehicle low in the front and high in the back is a good rule of thumb. so, the car was designed to overcome these obstacles, and that's what it did...and sales numbers don't lie...people bought them. ithe bangle butt actually worked better on the 2003 to 2007 5 series, where it blended in more with the trunk.  these car actually look better today than they did when they were new.  they are very distinctive looking, and the styling gives it a stately appearance."
"September  1, 2014  8:29PM",imidazol97," the seville certainly wasn't modeled after the mayflower. as for bungling, i'm not convinced it was bungled.  i don't find any pictures of car which had the style the design was emulating. it was not accepted well and soon disappeared, at least until the bmw styling in the picture, which came later. i guess beauty is in the eye of the beholder. what brand car are these?"
"September  1, 2014  9:22PM",roadburner," that '02 is interesting, but i'm not sure how much it's worth. the engine information is unique, but i'm not sure how big the market is for a decapitated and customized '02. i'd think it would be worth more if it still had a roof and stock trim. getting back to the engine swap, mchenry <strong>  was </strong> an engine guru in the bmw community,  but there are dozens of 2002s  running around with m20 and m5x engine swaps. there are even a few '02s equipped with e30 m3 motors- informally referred to a ""m2s"" as tweaked 2002s go, this is more my style"
"September  1, 2014  9:24PM",roadburner," i thought that the e65 7er and e60 bmw were stylistic abortions- just like the bustle-back seville. most bimmer enthusiasts vilified the ""bangle butt."""
"September  1, 2014  9:39PM",verdugo," you don't have anything to lose by asking. aim to get that price. ""look, i like you mr, dealer. can you give me this price now or should i wait 6 months until my membership discount kicks in and i come back?"" ""why yes, mr, nyccarguy, i'll be happy to give you invoice minus 2% right now rather than risk you not coming back in 6 months."" *** then end ***"
"September  1, 2014  9:57PM",driver100," both weren't the best of designs, people loved or hated both...mostly hated. and then there were these beauties....1979 buick buick.  i was working for a division at warner brothers and they were renting these for the sales staff.  we were so excited we were moving up from 1976 plymouth furies to 1979 buick.....until we saw them!  omg.  one guy got a green one with a brown interior. i think the design only lasted one or two years. btw.....what are the car in those pictures?"
"September  1, 2014 10:04PM",isellhondas," i enjoyed looking at those old time car wrecks. in those days, it didn't take much of an accident to get killed. heck, that was even the case in the 50's."
"September  1, 2014 10:37PM",ab348," - the 1980 seville was not inspired by the triumph mayflower. it was, though, inspired by the 1950s rolls royce silver wraith styled by hooper. here is an example"
"September  1, 2014 10:52PM",imidazol97," there were lots of that bustleback seville sold in this midwest area during their new era. but i can't recall the last time i've seen one in the wild. nor can i recall seeing one at car shows/cruise ins. not a one. but, on the other hand, i've seen many cadillacs that have been preserved or restored. that's kind of odd."
"September  1, 2014 10:55PM",imidazol97, now that's stately and beautiful.
"September  1, 2014 11:49PM",ab348," locally there are a few first-generation sevilles around that have been well-preserved. aside from perhaps paint i think they must be mostly original car. can't imagine trying to restore one. the second generation car are just not to be seen in these parts. i do remember driving one when new. i was a flunky working at my first job just out of university and got invited to join the owner of the company i worked for and our controller for lunch one day. they both had several drinks at lunch and asked me to drive them back to the office. the controller had a new bustleback seville. all i remember about it was that it had the lightest, lowest-effort power steering i ever experienced. zero road feel and almost zero effort to steer."
"September  2, 2014  2:00AM",snakeweasel, awhile back we were discussing watches and someone mentioned getting an expensive watch (a brand i cannot recall) at a big discount on a cruise. well a few days ago i was on a cruise when they held a sale on invicta watches. man that was a feeding frenzy but i managed to sneak in and found a watch with a msrp of $800 priced at $120 (85% off). nice looking and feeling watch that i came very close to buying but decided against it (i normally carry a pocket watch when i carry a watch).
"September  2, 2014  2:10AM",driver100," that looks more like a seville, but, somehow, it looks better on the rolls."
"September  2, 2014  2:19AM",driver100," there seems to be a few oddities about the car people make into classics.  chevrolet outsold ford almost every year in the 50s, with the big exceptions being 1957 and 1959.  you would think people would make a 57 ford the real catch...but, for some reason the 57 chevrolet became the big classic car.  i think the ford should be the more coveted car, it is a much more creative design. it's just a personal choice i guess, that's why some people buy ford and some chevs (or ford and chevrolets, etc etc.)"
"September  2, 2014  2:36AM",imidazol97," we agree on that. i like the 57 ford high line much better than the chevrolet. must be the engine or maybe the chevrolet had better handling, etc., that made it the preferred vehicle of many. was the ford a truly new car compared to the 56 ford or was it just a different body poured onto the same chassis? that idea sticks in my memory from somewhere; as new as the ford looks, it was based on the earlier chassis. i had a 57 as my first car of my own in the household. 2-door sedan with fake chrome over the posts to mimic a hardtop. neat."
"September  2, 2014 11:24AM",driver100," there is a great 57 ford site that says the 57 ford was technologically advanced in many ways at the time.  here is part of what it said; for 1957.....there's a big new kind of ford with the touch of tomorrow!  this brilliant new automotive package is bigger, easier to enter, roomier than ever. yet it's lower...so low that a man of average height can rest his elbows comfortably on its top!  and longer....you're never seen such graceful contour of its sculptured-in-steel body says, ""let's go"" what kind of magic made this miracle possible?  it all started with a new inner ford.  for ford engineers reinvented the automobile.  they developed a revolutionary contoured fdodgee......a built-for-keeps body...a new type of low-slung drive...a new level-ride suspension....a wide range of new higher-compression engines.  these are but a few of the reasons why this kind of ford rides silent, solid and secure. i remember the ads showed a businessman could sit in the drivers seat and reach down and pick up his briefcase, because the car was so low. this gives the idea of how low the 57 ford was; if you go on the site there are lots of good sections...history, color choices, ads etc."
"September  2, 2014 11:34AM",robr2, well a day of firsts and lasts just got started.  my son just left for his last first day of school and his sister was in the passenger seat for her first day of high school.
"September  2, 2014 11:55AM",imidazol97," interesting post. i was wrong on the year where the skin was new but the underpinnings were essentially carry overs--that was the 1960. ""the engines were carried over from the 1959 ford, as was the basic chassis design, but the sheetmetal was updated."" --1960 ford - wikipedia"
"September  2, 2014  1:11PM",driver100," my dad had a 59 ford and then a 60 meteor which was a canadian version of a ford (different grill, rear, chrome).  the 59 ford was a great car at the time, the 60 tried to be more flashy, but some things didn't quite work.  they had to add guides on the side of the hood because you couldn't see where the sides were, and, once he clipped a fin pulling out of a parking space...hit the parking meter when driving out....that shouldn't happen. 1960 meteor rear of a 60 meteor compared to 1960 ford galaxie"
"September  2, 2014  1:31PM",imidazol97, that picture has lots of 53/54/56 mercurys in the background when enlarged that can be seen very well. the blue green '60 ford next to the red one is like the one dad bought as his last new car. had regular hub caps instead of wheel covers and 6-cylinder with manual transmission.
"September  2, 2014  2:01PM",driver100," my dad bought a new ford, meteor or mercury every year or two during the 50s, 60s and 70s and into 80s. i guess he was a chronic car buyer before his time.....before we knew it was addictive. he did travel for work so put on 40k miles a year.   doing that research brought back some good memories of the 50s and 60s."
"September  2, 2014  3:17PM",abacomike, memories of the 50's and 60's?  i have trouble remembering the 70's and 80's as well as what i did yesterday!
"September  2, 2014  3:40PM",Mr_Shiftright," having owned both a '57 chev and '57 ford in the distant past, i can recall, at least subjectively, that the '57 chevrolet was better built, drove better, ran better, held up better, was faster. the ford was more attractive to my eyes, however, as i thought the '57 chevrolet fins just a bit too much. the ford really felt like a ""crate""."
"September  2, 2014  3:50PM",abacomike," my grandfather had a '57 chevrolet belair sedan until 1962 and my other grandfather had a '57 ford sedan until 1965.  way back then, people kept their car much longer than they do today. i remember driving both of them when i got my license in 1961 and i would have to agree with you that the chevrolet handled much better than the ford.  the ford seemed to fishtail more and the weight distribution was awful.  the ford seemed a bit more powerful than the chevrolet and the  ford was lower to the center of gravity than the chevrolet. in short, the ford was bulkier and bouncier than the chevrolet!"
"September  2, 2014  3:53PM",isellhondas," i grew up (?) in a "" chevrolet town"" but i know there were ""ford towns"" too. 1957 ford were said to have poor workmanship compared to the chevrolets and i remember a 283 equipped chevrolet could flat walk away from a 312 ford. a 1957 dodge d500 could make either look like a six cylinder."
"September  2, 2014  4:30PM",robr2," that only applies to you mike!! in reality, people are keeping car longer and longer.  back in 1970 (first year i could find data for), the average age of car was 5.6 years.  in 2000, it was 9 years.  today, it's 11.4 years. i look at my three car and i'm at 8.8 years average."
"September  2, 2014  6:03PM",laurasdada," check out shophq.com for a treasure trove of invicta watches (and many other ""made for tv"" brands...).  oftentimes with 6 payments same as cash.  similar discounts across the board.  for some reason, when i come across their watch show on tv (sunday/monday nights, sometimes more.  i think they sell a lot of watches on tv!), i get mesmerized (being a psuedo-watch guy). i've got a couple from them, not fancy, but functional, especially my diver watch w/japanese automatic movement."
"September  2, 2014  7:13PM",driver100," i heard that number the other day...average age of a car today is 11 years!  i am wondering if a reason is because people have more 2nd car these days, and so the mileage gets broken up between them, and one car won't be used nearly as much. when i heard that statistic they said it was because todays car last longer.  it seems to me that you could probably get 200 or 300k miles out of a car today fairly easily....i don't remember car going more than much over 100k in the good old days...50s and 60s."
"September  2, 2014  7:19PM",driver100," my father had a 57 ford, my uncle a 57 chev, and i think i would say the same.  the chev was pretty rock solid, the ford...not so much.  i believe chev made a much better 6 cyl engine, but ford was good with their 8s.  chevrolets were finished off nicer, and somehow that style became a classic, i think because of the bullets on the hood.  ford certainly looked more modern at the times...longer, lower, wider......but futuristic isn't always better for nostalgia purposes."
"September  2, 2014  7:24PM",driver100, one more....when wagons looked like wagons.....
"September  2, 2014  8:07PM",robr2," in 1970, there were were 89.2 million registered car in america and a population of 203.3 million - so about 43% penetration.  in 2010, there was about 252.4 million registered car and a population of 308.7 million - 82% penetration.  i think it's more car per family/household and that the car of today can go much longer than in 1970. when i was a kid, my dad used to get a car every 3 years.  mind you, he drove a lot - maybe 15k miles a year and he didn't trust car beyond 50k.  my mom eventually got a car because she worked and she couldn't take the bus to work anymore.  very few families in my neighborhood had two car and i recall many who didn't have one at all. today, there are 3 car in my household and some homes in my neighborhood have a car for every kid and adult."
"September  2, 2014  8:09PM",stickguy, car lasting longer and people keeping them longer is not the same thing.
"September  2, 2014  8:19PM",abacomike,
"September  2, 2014  9:14PM",driver100," that's about how i remember it too.  my dad travelled for a living and got a car at about every 50k miles, which was usually every other year.  since he travelled we always had a 2nd car for my mother.  since his car was important...his livelihood, i could only drive the 2nd car, once a volkswagen, once a hillman, and once a corvair.  no other families had 2 car for quite awhile. i guess that's where i find it hard to share my car.  like i told my wife, i don't let anyone else use my toothbrush, my underwear, or my car."
"September  2, 2014  9:24PM",stever," my dad had a drugstore and my mom was a nurse, and they always had two car as long as i can remember. dad's favorite was a '53 buick special that lasted forever. he got it new and i got stopped by a trooper in it when i was 13. he finally sold it a couple of years later, rotten floorboards and all. mom meanwhile got a new wagon every 3 years or so. when i got my license she had switched to a gmc truck that she kept longer than usual and then got an chevrolet that she drove at least a decade. her last car was a protege that she drove 15 years before she quit driving. mostly i remember those old car in the 50s and 60s always having flats, overheating, and being in the shop a lot of the time."
"September  2, 2014  9:25PM",stickguy, i hate the idea of the attendant at the dealer driving my car in for service.  i might have a stroke if i had to lend it to someone to use.  which is why i made sure to have something to share with my daughter that i had no real interest in!
"September  2, 2014  9:38PM",ab348," awhile back i did a mental inventory of the car dad had when i was growing up and i was astounded at how often he traded car. he went into the real estate business in the early '60s and had to have a decent car to take clients around in, but i had no idea he traded as frequently as he did. before my time '55 ford sedan (his first brand new car) '56 ford crown vic (first car i have a vague memory of) '59 ford '61 meteor '62 ford consul (british) '63 pontiac laurentian (chevrolet belair trim level) '65 pontiac parisienne (4-dr ht) '63 pontiac parisienne (business setback caused him to trade down) '66 olds dynamic 88 (4-dr ht, loved this car) '67 ponitac parisienne (4-dr ht) '69 chevrolet chevrolet sport coupe (awful car) '71 dodge monaco (4-dr ht, great car) '68 volvo 144 (gas crisis car) '73 volvo 144 '74 ford maveric '75 amc hornet sportabout '78 ponitac lemans grand safari '79 chevrolet chevrolet ;81 olds omega '84 dodge aries wagon '90 dodge dynasty (his last ride)"
"September  2, 2014  9:56PM",graphicguy," like ld said, there are a bunch of those ""made for discounting"" watch brands out there.  i'm wearing an invicta right now with a miyota automatic movement.  keeps great time.  i can knock around in it.  i think i paid less than $!00 for it 2-3 years ago.  i've taken showers with it.  worked in the yard with it.  washed car with it.  played volkswagen with it.  aside from some desk rash on the underside of the band, it looks new.  probably have received more compliments on it than i ever did on a $3k+ tag huer i wear when i dress up (which is also a favorite brand on cruise ships). some of the other ""high value"" watches out there in addition to invicta.....stauer, skagen, android, renato, stuhrling, swiss legend. and a bunch more at that ""shophq.com"" site (which used to be shop nbc).. heck...i""ve seen some pretty nice deals on those citizen watches on cruise ships.  and, citizen makes some pretty nice watches. other sites.... jomashop.com worldofwatches.com"
"September  2, 2014 10:30PM",koctailz," ok confession time for me....i got screwed on my recent lease. the sad thing is i know better as i have leased car before but this dealer zinged me. it was a ford dealer. here is the story...i emailed several dealers to get the best price on the vehicle. i was actually at first going to purchase and then later decided to lease. so i got the dealer where i had originally test drove the car to match the price of another dealer, this was a very good price...about $1k under invoice. so i march in friday evening to do the deal. they run my credit..it comes back at 785 and i ask if that qualifies me for the best lease rate...the sales rep says yes. usually when i lease i always use edmunds to try and find the money factor, residual, etc. for this vehicle though i could not find a forum where this info was available. this made me fell a little uneasy but i had never had a dealer manipulate either on me...so i went with trust....first mistake. they drew up the papers and the monthly payment was in line with a quote i had received from anotehr dealer about a week earlier. so a few days go by and i talk to a friend who leased the same car and his payment is much lower. i compare our leases. my rent charge is 4 times higher than his. ouch. the lease apr money factor is .25 for this vehicle hondaing to kyfdx...i finally was able to contact him for this info. i was charged 2.7%. information is power in any negotiation and unfortunately i didn't have all the info prior to signing. i specifically asked the dealer if my credit qualified me for best lease rate and they said yes. that was an obvious lie and that really gets me. at this point i don't think i have any recourse....or do i? would appreciate any advice on the topic."
"September  2, 2014 10:50PM",isellhondas, that six that ford was building in those days were actually pretty good engines that lasted a long time.  i'll give an edge to the chevrolet 235's though. the y block ford just couldn't match the performance of the 265/283's that chevrolet used. they also had upper oiling problem which became even worse if pennzoil or quaker state oils were used.
"September  2, 2014 11:02PM",abacomike,
"September  2, 2014 11:28PM",driver100," mike's answer seems right on koctailz.  he's the one who sold car. what the heck is a ""rent charge""? also, out of curiosity, what are your buy back rates like?  this doesn't look like a factor here, but occassionally that can make a difference in rates."
"September  2, 2014 11:39PM",jayrider," a local dealer [big one] said that when he started selling car in the early 60's there were lots of folks driving ""old car.""  i guess he meant beaters.  he said that now you rarely see really old car that show their age. he makes sense since even folks who can't afford a decent car can get one thanks to subprime lending. bodies and paint are holding up better too."
"September  2, 2014 11:45PM",explorerx4," , paying 4 times as much interest seems like a big deal on the surface, but it would help to know, what vehicle did you lease? maybe you are only paying a few extra bucks and you lost bragging rights."
"September  2, 2014 11:55PM",stever," i thought that only new jersey had any sort of cooling off period for leasing and it was just 24 hours for you to review to contract? , you can write up a here (and on yelp, google+, dealer rater, etc.). venting may not help get your deal redone, but it'll put more people on notice that they need to pay attention to the numbers, especially at this dealer."
"September  3, 2014 12:05AM",abacomike,
"September  3, 2014 12:14AM",stever, seems to help to get prequalified and invite the dealer to meet or beat your rate if you finance. dealers make money just packaging loans right? so you may get a better rate than your bank or cu gave you and the dealer can still make a few bucks.
"September  3, 2014 12:21AM",abacomike,
"September  3, 2014 12:24AM",stever, lots of buyers are surprised by that - guess most of them expect to take it in the shorts on everything at the dealer.
"September  3, 2014  1:19AM",henryn," &gt; i haven't seen rates go up.  not on car loans. mortgages, yes, car loans, no.  i belong to 3 credit unions, one is at 1.59%, and the other two are at 1.99%.  a year ago, the low was 1.99 and the high was 2.49, from the same 3 credit unions."
